sector,key,list_key,row_id,name,country,register_class,list_status,capacity_value,capacity_unit,perimeter_clause,rungs_passed,scored,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional
hydrogen,iea:965,965,,Puglia green hydro-gen valley - Taranto plant,ITA,named not admitted,Feasibility study,17.32533333,ktH2Y,,1,true,false,pass,true,https://www.puglia.com,owner,2026-09-10,day,"{'speaker': 'company', 'source_type': 'company', 'domain': 'saipem.com', 'source_url': 'https://www.saipem.com/en/media/press-releases/2022-09-08/edison-and-saipem-join-together-special-purpose-vehicle-implement'}",fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this entry,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,false
hydrogen,iea:984,984,,"Barents Blue ammonia plant, phase 1",NOR,perimeter exclusion,Feasibility study,180.0720288,ktH2Y,blue,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,iea:1048,1048,,"Humber H2ub (Green), phase 1",GBR,unread,Feasibility study,17.99169231,ktH2Y,,0,false,true,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,false
hydrogen,iea:1052,1052,,"Element One (Element Eins), phase 3",DEU,none found,Feasibility study,39.45945946,ktH2Y,,0,true,false,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,admission search found no owner or permit source,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this entry,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,false
hydrogen,iea:1086,1086,hytechhafen-rostock,Rostock - RWE - (HyTechHafen-Rostock),DE,admitted,Feasibility study,100,MW_input,,4,true,false,pass,true,https://www.rwe.com/en/press/rwe-ag/2024-07-15-german-and-state-governments-grant-funding-for-large-hydrogen-projects-by-rwe/,RWE AG,2024-07-15,day,the admitting source names the site as 'Rostock port',pass,true,https://www.rwe.com/en/press/rwe-ag/2024-07-15-german-and-state-governments-grant-funding-for-large-hydrogen-projects-by-rwe/,owner,2024-07-15,day,100 MW_input as stated,fail,true,https://www.rwe.com/en/press/rwe-ag/2024-07-15-german-and-state-governments-grant-funding-for-large-hydrogen-projects-by-rwe/,owner,2024-07-15,day,no owner statement that FID has been taken,pass,true,https://ec.europa.eu/competition/state_aid/cases1/202442/SA_102825_1118.pdf,European Commission,2024-02-15,day,IPCEI Hy2Infra (SA.102825) names 'DE64 HyTechHafen Rostock'; matched on identifier,pass,true,https://www.rwe.com/en/press/rwe-ag/2024-07-15-german-and-state-governments-grant-funding-for-large-hydrogen-projects-by-rwe/,company,2024-07-15,day,production_start 2027 at year precision,fail,true,https://www.rwe.com/en/press/rwe-ag/2024-07-15-german-and-state-governments-grant-funding-for-large-hydrogen-projects-by-rwe/,owner,2024-07-15,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,iea:1116,1116,airliquide-elygator-maasvlakte,ELYgator,NL,admitted,FID/Construction,200,MW_input,,5,true,false,pass,true,https://www.airliquide.com/group/press-releases-news/2025-07-23/air-liquide-takes-final-investment-decision-build-elygator-large-scale-electrolyzer-netherlands,Air Liquide,2025-07-23,day,"the admitting source names the site as 'Maasvlakte, Port of Rotterdam'",pass,true,https://www.airliquide.com/group/press-releases-news/2025-07-23/air-liquide-takes-final-investment-decision-build-elygator-large-scale-electrolyzer-netherlands,owner,2025-07-23,day,200 MW_input as stated,pass,true,https://www.airliquide.com/group/press-releases-news/2025-07-23/air-liquide-takes-final-investment-decision-build-elygator-large-scale-electrolyzer-netherlands,owner,2025-07-23,day,status_to fid,pass,true,https://ec.europa.eu/competition/state_aid/cases1/202427/SA_64650_439.pdf,European Commission,2022-09-21,day,IPCEI Hy2Use (SA.64650) names 'Air Liquide ELYgator'; matched on identifier,pass,true,https://www.airliquide.com/group/press-releases-news/2025-07-23/air-liquide-takes-final-investment-decision-build-elygator-large-scale-electrolyzer-netherlands,company,2025-07-23,day,production_start 2027 at year precision,fail,true,https://www.airliquide.com/group/press-releases-news/2025-07-23/air-liquide-takes-final-investment-decision-build-elygator-large-scale-electrolyzer-netherlands,owner,2025-07-23,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,iea:1119,1119,,FUREC,NLD,named not admitted,Feasibility study,54,ktH2Y,,1,true,false,pass,true,https://www.rwe.com/en/research-and-development/hydrogen-projects/furec/,owner,2026-09-10,day,"{'speaker': 'company', 'source_type': 'company', 'domain': 'rwe.com', 'source_url': 'https://www.rwe.com/en/research-and-development/hydrogen-projects/furec/'}",fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this entry,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,false
hydrogen,iea:1191,1191,,AquaVentus (completion),DEU,none found,Concept,1727.68224,ktH2Y,,0,true,false,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,admission search found no owner or permit source,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this entry,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,false
hydrogen,iea:1221,1221,bayh2-bayernoil,Bay.H2 Project - Bayern Oil Refinery,DE,admitted,Feasibility study,128,MW_input,,1,true,false,fail,true,https://bayh2.de/regenerativer-wasserstoff/,owner,2026-09-10,day,"location_statement is an adjacency (supply) to Bayernoil Raffinerie Neustadt, which does not place this row",pass,true,https://bayh2.de/regenerativer-wasserstoff/,owner,2026-09-10,day,128 MW_input as stated,fail,true,https://bayh2.de/regenerativer-wasserstoff/,owner,2026-09-10,day,no owner statement that FID has been taken,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this project,fail,true,https://bayh2.de/regenerativer-wasserstoff/,owner,2026-09-10,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
hydrogen,iea:1249,1249,,GREEN MEIGA,ESP,unread,Feasibility study,25.988,ktH2Y,,0,false,true,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,false
hydrogen,iea:1315,1315,h2energy-njordkraft-esbjerg,H2 Energy Europe Esbjerg green hydrogen,DK,admitted,Feasibility study,1000,MW_input,,2,true,false,pass,true,https://morgenenergy.com/njordkraft/,MorGen Energy,2026-09-10,day,the admitting source names the site as 'Esbjerg',pass,true,https://morgenenergy.com/njordkraft/,owner,2026-09-10,day,1000 MW_input as stated,fail,true,https://morgenenergy.com/njordkraft/,owner,2026-09-10,day,no owner statement that FID has been taken,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this project,fail,true,https://morgenenergy.com/njordkraft/,owner,2026-09-10,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
hydrogen,iea:1323,1323,,Shell heavy residue gasification CCUS - Pernis refinery ,NLD,perimeter exclusion,FID/Construction,100,ktH2Y,blue,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,iea:1326,1326,,Gonfreville Raffinerie,FRA,perimeter exclusion,Feasibility study,93.075,ktH2Y,blue,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,iea:1351,1351,vicat-hynovi-montalieu,Hynovi - Vicat Montalieu-Vercieu cement plant,FR,admitted,Feasibility study,330,MW_input,,2,true,false,pass,true,https://www.vicat.com/news/low-carbon-trajectory-vicat-and-hynamics-unveil-hynovi-project,owner,2026-09-10,day,row carries a position from a company or permit source,pass,true,https://www.vicat.com/news/low-carbon-trajectory-vicat-and-hynamics-unveil-hynovi-project,owner,2026-09-10,day,330 MW_input as stated,fail,true,https://www.vicat.com/news/low-carbon-trajectory-vicat-and-hynamics-unveil-hynovi-project,owner,2026-09-10,day,no owner statement that FID has been taken,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this project,fail,true,https://www.vicat.com/news/low-carbon-trajectory-vicat-and-hynamics-unveil-hynovi-project,owner,2026-09-10,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
hydrogen,iea:1388,1388,ineos-koeln-electrolyser,INEOS Köln site,DE,admitted,Feasibility study,100,MW_input,,2,true,false,pass,true,https://www.ineos.com/news/ineos-group/ineos-green-hydrogen-project-accelerates-towards-net-zero-future-in-germany-by-2045/,INEOS,2021-10-19,day,the admitting source names the site as 'Köln-Worringen',pass,true,https://www.ineos.com/news/ineos-group/ineos-green-hydrogen-project-accelerates-towards-net-zero-future-in-germany-by-2045/,owner,2021-10-19,day,100 MW_input as stated,fail,true,https://www.ineos.com/news/ineos-group/ineos-green-hydrogen-project-accelerates-towards-net-zero-future-in-germany-by-2045/,owner,2021-10-19,day,no owner statement that FID has been taken,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this project,fail,true,https://www.ineos.com/news/ineos-group/ineos-green-hydrogen-project-accelerates-towards-net-zero-future-in-germany-by-2045/,owner,2021-10-19,day,no owner-stated start carrying a date precision,fail,true,https://www.ineos.com/news/ineos-group/ineos-green-hydrogen-project-accelerates-towards-net-zero-future-in-germany-by-2045/,owner,2021-10-19,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,iea:1426,1426,,INEOS / Petroineos Grangemouth chemicals complex,GBR,perimeter exclusion,Feasibility study,190,ktH2Y,blue,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
